recency,history,mens,womens,newbie,visit,conversion,zip_code_Rural,zip_code_Surburban,zip_code_Urban,channel_Multichannel,channel_Phone,channel_Web,history_segment_1) $0 - $100,history_segment_2) $100 - $200,history_segment_3) $200 - $350,history_segment_4) $350 - $500,history_segment_5) $500 - $750,"history_segment_6) $750 - $1,000","history_segment_7) $1,000 +",treatment,spend
2,29.99,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
9,227.33,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
1,214.51,1,1,0,0,0,,,,,,,,,,,,,,0,0.0
2,130.78,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
3,204.75,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
10,48.99,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
6,29.99,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
6,640.19,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
1,458.91,1,1,0,1,0,,,,,,,,,,,,,,1,0.0
10,29.99,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
7,29.99,0,1,1,1,0,,,,,,,,,,,,,,0,0.0
2,123.94,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
4,585.72,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
4,194.54,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
2,644.47,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
7,53.37,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
10,235.22,1,1,1,0,0,,,,,,,,,,,,,,0,0.0
2,238.01,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
9,29.99,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
9,86.68,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
6,73.55,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
4,75.56,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
2,252.76,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
1,519.8,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
5,970.36,1,1,1,0,0,,,,,,,,,,,,,,0,0.0
1,497.48,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
4,104.98,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
7,241.27,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
4,741.39,1,0,1,1,0,,,,,,,,,,,,,,1,0.0
4,289.58,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
8,29.99,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
2,980.69,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
12,198.7,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
10,59.34,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
2,29.99,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
5,275.71,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
9,400.29,1,0,0,1,0,,,,,,,,,,,,,,0,0.0
2,93.43,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
1,1027.8,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
10,138.83,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
4,61.69,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
4,610.55,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
3,35.39,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
8,29.99,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
3,99.78,0,1,1,1,0,,,,,,,,,,,,,,1,0.0
1,73.93,1,0,1,1,0,,,,,,,,,,,,,,1,0.0
11,63.14,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
9,93.8,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
5,877.54,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
10,66.87,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
10,29.99,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
2,395.37,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
9,428.99,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
1,300.82,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
2,79.53,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
6,118.73,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
4,220.7,1,1,0,0,0,,,,,,,,,,,,,,0,0.0
4,69.21,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
11,29.99,0,1,0,1,0,,,,,,,,,,,,,,0,0.0
8,138.59,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
10,160.74,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
12,79.66,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
11,80.89,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
4,92.56,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
5,222.06,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
6,86.76,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
1,766.77,1,1,1,0,0,,,,,,,,,,,,,,0,0.0
3,112.29,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
2,460.75,1,1,0,0,0,,,,,,,,,,,,,,1,0.0
2,381.22,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
10,511.7,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
8,106.36,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
3,188.57,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
10,72.24,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
9,29.99,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
9,137.01,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
10,70.54,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
9,197.3,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
8,68.07,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
11,210.11,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
7,64.71,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
2,401.56,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
10,51.39,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
9,622.34,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
9,453.47,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
5,99.03,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
2,146.6,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
8,299.48,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
5,85.16,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
10,29.99,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
2,127.41,0,1,1,1,0,,,,,,,,,,,,,,1,0.0
3,252.72,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
8,93.29,1,0,1,1,0,,,,,,,,,,,,,,0,0.0
2,455.89,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
7,191.69,0,1,0,1,0,,,,,,,,,,,,,,0,0.0
2,119.25,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
3,202.91,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
1,32.58,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
10,169.84,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
1,715.09,1,1,1,0,0,,,,,,,,,,,,,,0,0.0
3,29.99,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
9,83.14,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
11,31.89,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
3,29.99,0,1,1,1,0,,,,,,,,,,,,,,1,0.0
5,606.59,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
8,381.69,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
7,250.13,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
2,80.44,0,1,0,1,1,,,,,,,,,,,,,,1,204.08
4,80.5,1,0,0,1,0,,,,,,,,,,,,,,1,0.0
3,290.12,0,1,1,1,0,,,,,,,,,,,,,,0,0.0
4,187.56,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
1,3215.97,1,1,1,1,0,,,,,,,,,,,,,,1,0.0
6,657.56,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
11,114.61,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
6,55.11,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
5,113.45,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
11,29.99,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
9,98.44,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
1,397.21,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
7,72.22,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
12,183.96,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
10,550.99,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
12,602.8,0,1,1,1,0,,,,,,,,,,,,,,1,0.0
1,31.23,1,0,0,1,0,,,,,,,,,,,,,,0,0.0
12,113.15,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
9,35.31,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
9,29.99,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
2,29.99,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
10,246.78,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
3,77.4,0,1,0,1,0,,,,,,,,,,,,,,1,0.0
2,173.79,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
6,129.58,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
3,349.15,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
4,70.16,1,0,0,1,0,,,,,,,,,,,,,,1,0.0
3,70.02,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
11,29.99,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
1,36.69,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
9,31.2,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
1,389.07,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
7,312.91,1,0,0,1,0,,,,,,,,,,,,,,0,0.0
3,450.75,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
8,853.42,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
9,53.91,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
8,782.89,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
1,145.09,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
5,368.5,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
5,229.72,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
4,29.99,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
5,448.62,1,0,0,1,0,,,,,,,,,,,,,,0,0.0
2,429.69,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
7,111.92,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
3,29.99,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
2,63.79,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
9,267.48,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
3,523.16,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
12,222.44,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
1,250.58,1,1,1,1,0,,,,,,,,,,,,,,1,0.0
9,186.61,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
10,149.43,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
2,259.02,1,1,0,0,0,,,,,,,,,,,,,,0,0.0
6,85.71,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
10,101.98,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
10,125.26,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
6,68.06,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
8,29.99,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
4,299.31,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
7,88.86,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
10,184.56,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
3,150.6,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
6,63.22,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
6,845.73,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
3,358.35,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
1,631.75,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
7,187.81,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
9,304.18,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
10,202.07,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
12,69.83,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
8,157.73,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
9,324.93,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
8,88.09,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
10,49.74,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
9,483.16,1,1,0,1,0,,,,,,,,,,,,,,1,0.0
4,353.11,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
9,29.99,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
3,66.77,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
6,240.67,1,1,0,0,0,,,,,,,,,,,,,,0,0.0
5,266.08,0,1,0,1,0,,,,,,,,,,,,,,1,0.0
10,369.27,1,1,0,1,0,,,,,,,,,,,,,,0,0.0
9,206.83,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
8,370.09,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
5,572.9,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
10,97.13,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
4,222.86,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
4,29.99,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
9,462.92,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
10,209.02,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
6,769.8,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
2,1011.37,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
10,29.99,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
9,51.37,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
10,29.99,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
2,59.6,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
3,968.09,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
2,412.44,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
9,78.26,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
2,141.22,1,0,0,1,0,,,,,,,,,,,,,,0,0.0
5,306.62,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
3,549.3,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
4,111.03,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
3,327.1,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
11,222.21,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
11,400.87,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
12,142.16,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
5,184.1,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
12,91.19,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
10,572.79,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
3,29.99,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
10,84.01,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
1,411.55,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
7,250.04,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
10,160.89,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
4,542.58,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
7,238.59,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
10,323.3,1,0,0,1,0,,,,,,,,,,,,,,0,0.0
10,148.46,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
1,117.62,1,0,0,1,0,,,,,,,,,,,,,,1,0.0
5,29.99,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
10,29.99,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
11,29.99,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
1,84.29,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
3,261.43,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
4,1042.49,1,1,1,1,0,,,,,,,,,,,,,,1,0.0
5,155.97,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
4,31.92,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
10,42.98,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
7,829.46,0,1,1,1,0,,,,,,,,,,,,,,0,0.0
9,137.17,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
2,518.24,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
10,249.48,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
7,463.4,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
5,357.55,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
10,173.41,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
2,55.02,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
7,112.47,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
9,29.99,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
2,49.27,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
10,88.33,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
3,277.07,1,1,1,0,0,,,,,,,,,,,,,,0,0.0
1,212.15,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
2,576.97,0,1,1,1,0,,,,,,,,,,,,,,0,0.0
8,76.6,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
2,636.52,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
2,350.68,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
9,435.37,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
9,124.75,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
9,29.99,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
4,29.99,0,1,0,1,0,,,,,,,,,,,,,,1,0.0
9,73.14,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
9,251.31,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
2,279.43,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
4,80.71,0,1,1,1,0,,,,,,,,,,,,,,1,0.0
11,53.68,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
10,29.99,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
9,49.14,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
10,280.53,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
1,1225.0,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
3,350.36,1,1,0,1,0,,,,,,,,,,,,,,0,0.0
9,29.99,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
7,29.99,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
3,381.15,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
2,139.96,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
5,230.17,1,1,0,0,0,,,,,,,,,,,,,,0,0.0
4,29.99,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
12,218.43,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
11,42.07,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
4,282.51,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
9,139.75,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
9,104.34,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
2,276.16,1,1,0,0,0,,,,,,,,,,,,,,1,0.0
10,75.82,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
2,805.12,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
1,29.99,1,0,0,1,0,,,,,,,,,,,,,,1,0.0
10,400.65,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
1,50.52,0,1,0,1,0,,,,,,,,,,,,,,1,0.0
10,85.75,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
1,476.15,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
10,238.44,1,1,0,0,0,,,,,,,,,,,,,,1,0.0
10,41.04,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
2,196.45,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
4,67.46,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
3,806.73,1,0,1,1,1,,,,,,,,,,,,,,1,168.51
1,258.66,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
12,62.18,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
3,936.59,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
11,29.99,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
7,358.95,1,1,0,0,0,,,,,,,,,,,,,,1,0.0
10,122.74,0,1,1,1,0,,,,,,,,,,,,,,1,0.0
1,535.66,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
10,141.9,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
11,93.93,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
7,29.99,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
4,29.99,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
1,216.35,1,1,0,0,0,,,,,,,,,,,,,,0,0.0
3,430.05,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
7,56.65,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
1,102.53,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
6,164.31,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
10,161.52,0,1,0,1,0,,,,,,,,,,,,,,1,0.0
9,307.96,1,1,0,0,0,,,,,,,,,,,,,,1,0.0
8,43.1,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
8,59.74,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
3,1070.64,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
10,29.99,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
10,107.9,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
1,1946.37,1,1,1,1,0,,,,,,,,,,,,,,1,0.0
9,470.56,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
7,92.7,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
10,300.6,1,1,0,0,0,,,,,,,,,,,,,,1,0.0
2,512.36,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
3,616.41,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
1,87.45,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
5,865.86,1,0,1,1,1,,,,,,,,,,,,,,1,68.37
10,40.3,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
1,591.19,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
10,276.0,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
2,943.84,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
6,198.35,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
6,331.86,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
5,368.44,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
10,305.06,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
9,294.5,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
1,358.86,0,1,1,1,1,,,,,,,,,,,,,,0,29.99
1,311.85,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
4,252.78,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
11,73.15,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
8,29.99,1,0,1,1,0,,,,,,,,,,,,,,1,0.0
1,1250.23,1,1,1,0,0,,,,,,,,,,,,,,0,0.0
5,49.45,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
4,110.92,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
6,200.23,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
5,46.27,1,0,1,1,0,,,,,,,,,,,,,,1,0.0
3,1480.47,1,1,1,0,0,,,,,,,,,,,,,,0,0.0
9,209.95,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
4,138.42,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
1,310.58,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
6,359.7,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
11,252.82,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
1,119.66,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
11,71.62,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
4,65.04,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
2,224.39,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
9,276.01,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
3,142.01,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
9,29.99,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
9,136.07,1,0,0,1,0,,,,,,,,,,,,,,1,0.0
5,29.99,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
1,660.37,1,1,1,0,0,,,,,,,,,,,,,,0,0.0
3,305.25,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
2,119.4,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
3,94.52,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
10,58.89,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
1,1465.8,1,1,1,1,0,,,,,,,,,,,,,,1,0.0
7,123.1,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
11,621.17,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
7,50.67,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
3,104.16,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
5,377.64,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
2,275.57,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
1,662.84,1,0,1,1,0,,,,,,,,,,,,,,0,0.0
7,128.43,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
4,186.24,1,0,0,1,0,,,,,,,,,,,,,,1,0.0
3,347.77,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
10,102.55,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
4,59.89,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
5,248.67,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
1,78.67,1,0,0,1,0,,,,,,,,,,,,,,1,0.0
4,314.43,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
1,148.69,1,0,0,1,0,,,,,,,,,,,,,,1,0.0
6,29.99,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
1,455.65,1,0,0,1,1,,,,,,,,,,,,,,0,102.24
1,446.0,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
2,820.59,1,1,1,1,0,,,,,,,,,,,,,,1,0.0
4,227.09,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
9,292.89,1,1,0,1,0,,,,,,,,,,,,,,1,0.0
10,399.28,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
1,29.99,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
4,122.48,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
3,252.41,1,0,1,1,0,,,,,,,,,,,,,,1,0.0
4,448.75,0,1,0,1,0,,,,,,,,,,,,,,0,0.0
1,214.1,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
10,79.94,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
4,400.13,1,1,0,1,0,,,,,,,,,,,,,,0,0.0
11,426.44,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
10,59.29,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
